,label,buyingvhigh,buyinghigh,buyingmed,maintvhigh,mainthigh,maintmed,doors5,doors4,doors3,persons5,persons4,lug_boot2,lug_boot1,safety2,safety1
1614,True,False,False,False,False,False,True,True,True,True,True,True,False,True,False,True
1615,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True
1616,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False
1617,True,False,False,False,False,False,True,True,True,True,True,True,True,True,False,True
1618,True,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True
1619,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1620,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1621,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1622,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1623,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
1624,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
1625,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1626,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True
1627,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
1628,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1629,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1630,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
1631,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1632,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
1633,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True
1634,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False
1635,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True
1636,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1637,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1638,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True
1639,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True
1640,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
1641,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True
1642,True,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True
1643,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False
1644,True,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True
1645,True,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
1646,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1647,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1648,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
1649,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1650,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
1651,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True
1652,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
1653,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True
1654,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True
1655,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1656,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
1657,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True
1658,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
1659,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True
1660,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True
1661,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False
1662,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,True
1663,True,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True
1664,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False
1665,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True
1666,True,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True
1667,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False
1668,True,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True
1669,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True
1670,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False
1671,True,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True
1672,True,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True
1673,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
1674,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
1675,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True
1676,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
1677,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True
1678,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True
1679,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False
1680,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True
1681,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True
1682,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
1683,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True
1684,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,True
1685,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False
1686,True,False,False,False,False,False,False,False,True,True,False,True,False,True,False,True
1687,True,False,False,False,False,False,False,False,True,True,False,True,False,True,True,True
1688,False,False,False,False,False,False,False,False,True,True,False,True,True,True,False,False
1689,True,False,False,False,False,False,False,False,True,True,False,True,True,True,False,True
1690,True,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True
1691,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False
1692,True,False,False,False,False,False,False,False,True,True,True,True,False,False,False,True
1693,True,False,False,False,False,False,False,False,True,True,True,True,False,False,True,True
1694,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False
1695,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True
1696,True,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True
1697,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False
1698,True,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True
1699,True,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True
1700,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
1701,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True
1702,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,True
1703,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False
1704,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True
1705,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,True
1706,False,False,False,False,False,False,False,True,True,True,False,False,True,True,False,False
1707,False,False,False,False,False,False,False,True,True,True,False,False,True,True,False,True
1708,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,True
1709,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False
1710,True,False,False,False,False,False,False,True,True,True,False,True,False,False,False,True
1711,True,False,False,False,False,False,False,True,True,True,False,True,False,False,True,True
1712,False,False,False,False,False,False,False,True,True,True,False,True,False,True,False,False
1713,True,False,False,False,False,False,False,True,True,True,False,True,False,True,False,True
1714,True,False,False,False,False,False,False,True,True,True,False,True,False,True,True,True
1715,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False
1716,True,False,False,False,False,False,False,True,True,True,False,True,True,True,False,True
1717,True,False,False,False,False,False,False,True,True,True,False,True,True,True,True,True
1718,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False
1719,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,True
1720,True,False,False,False,False,False,False,True,True,True,True,True,False,False,True,True
1721,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False
1722,True,False,False,False,False,False,False,True,True,True,True,True,False,True,False,True
1723,True,False,False,False,False,False,False,True,True,True,True,True,False,True,True,True
1724,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,False
1725,True,False,False,False,False,False,False,True,True,True,True,True,True,True,False,True
1726,True,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True
